特徵1,特徵2,類別
1.2813107834203856,4.125376851855137,1
1.3310546916198545,2.107670737219401,1
-0.7349166781089966,0.14974549610831922,0
-0.8123039265096859,2.500575549087066,0
1.9922570766303649,3.7571150948434715,1
0.09116307632869719,-1.9234100513881667,0
2.4357928588978,1.243813998040574,1
1.5997623740371776,1.1524246174428507,1
-0.9701023666576576,1.0492557090186108,1
0.1238770483229281,-2.6832180347112056,0
1.9786258380440982,-0.30479800565682313,0
-1.3673220124514722,0.42423389900361974,0
-0.4698834596854107,-0.982616427663773,1
0.11751354212153116,-0.40365992312892107,0
3.1951569604010466,0.10033520533057605,1
-1.390341140653706,0.7642062681435573,1
2.2678931285081134,-0.4276730639728976,1
0.4375133586829733,-0.5198610785620273,0
0.874379526435935,2.056090306150834,0
-0.8108622313903868,-0.3937865622209237,0
0.10853363609419664,0.12262799116087564,1
0.2819666258690373,1.1135424911673548,1
1.5070709117155747,2.564642718281278,1
0.4878840674363588,2.0763493647290585,0
-0.8933956319392793,0.892560015988137,1
-1.2258325019536347,-1.9066099968026435,0
0.46388469091742296,-2.380104209739691,0
1.1104356313393053,-1.6481389274608802,0
-0.31610705587650356,-0.31608489188139377,0
0.6705641065651642,-0.1866568065810993,0
-1.996004686996027,-0.9717896813328567,0
-1.4935522149081382,-1.6148789425089056,0
1.547693027475732,0.6994980137156743,1
1.2069031664673222,0.48330736994355167,1
-0.6468852210911414,-0.2506396184961531,0
0.9034429514193588,1.2821019715408577,1
-0.6218623407957131,1.4271150053955364,0
-0.04836515279843458,2.1122689353489084,0
3.093772319763734,-1.0924989347695793,1
-0.625613885296824,-0.6287351673198468,0
-1.1329436563505622,-0.41743670739913974,0
2.7428107995952775,1.8151095941271451,1
0.7373354026888611,-0.28307431344918554,1
2.298248243449054,-0.8616668271858396,1
0.4882086338143061,-0.8709116687169178,0
2.1319373009349785,1.036036884356427,0
0.2819658532564198,-2.6455546672376973,0
3.7187955900454215,1.4396744432309132,1
-0.6337904210121854,0.7324560588410524,0
0.9822642892508876,1.345468656699627,1
0.2522283232655742,0.3576561020930129,1
1.391849355369534,1.257228160806868,0
0.1426080553460798,0.365216953122338,1
1.3345293428683156,0.12030786694313111,1
1.5381653479669333,1.2677050828209173,1
-0.0972136641334507,1.3547694121542326,0
0.9403126975454845,1.207088912150377,1
-0.9138447004130443,0.8257629899351717,0
1.5508417722353718,1.855460876899369,1
3.746350966634216,1.0356800473229826,1
-0.7107505017680593,0.23212881426676535,1
0.48482372491449754,1.4929110347030308,1
-0.13722403892642943,0.03549806503625785,1
-3.536655890521155,1.1095683809065522,0
0.44720563239481137,1.316985921615185,0
-0.15612518122412472,-0.4064899890455399,0
1.1531391108979214,-0.7777153507863683,1
1.9046211135828117,1.2009293088648012,1
1.5956478389532196,-0.16437441433559652,1
-0.018221253396210793,-1.4279097540904655,0
-0.23411001353024163,1.4393497813574951,1
0.32664906661414606,-2.5829283302880275,0
-2.328639073892594,-0.7590881644753131,0
-1.7930511660128814,0.26576266842331675,0
0.6706539932715871,-1.1757451799783603,1
0.9969298829938041,0.23134717960646017,0
-1.5538413295201088,0.5071923247666572,0
-0.4082597212235757,1.6863473716556703,1
-0.04122271621563445,2.8924114467736786,1
1.0969098602321674,1.8309240385706111,0
